TestMatchNumber,Wicket,Batter,dismissalMode,Fielder,Runs,innings,opponent,venue,country,matchDate,match,video,description,Milestone,fieldingPosition,wktDetails,player,overs
15,66,L Vincent,lbw,,4,3,v New Zealand,Centurion,South Africa,16 Nov 2007,Test # 1848,styen-wkt-66,"gone, but a tough call! Steyn pitches full and straight, slides the ball into Vincent as he shuffles back and drives from the crease, the bat turning in his hands, and he's struck outside the line, so a poor call from umpire Benson because that ball was missing leg stump.",,,"66. L Vincent lbw  Steyn
Test Match#: 15.0: v New Zealand at Centurion in 2007 (2nd innings)",Steyn,0.4
15,67,MHW Papps,lbw,,1,3,v New Zealand,Centurion,South Africa,16 Nov 2007,Test # 1848,styen-wkt-67,"another opener down, leg before! Papps goes, caught in the crease as he plays back to a full delivery pitching just outside off stump and coming in to clip the flap of the back bad in front of off, Steyn belts out the appeal and Benson raises the finger of fate, that looked out.",,,"67. MHW Papps lbw  Steyn
Test Match#: 15.0: v New Zealand at Centurion in 2007 (2nd innings)",Steyn,2.3
15,68,SP Fleming,lbw,,54,3,v New Zealand,Centurion,South Africa,16 Nov 2007,Test # 1848,styen-wkt-68,"nailed! Fullish on about leg stump, straightens and swings down to hit Fleming in front of leg stump as the bat comes down late, Steyn and the slips go up and after a thought Benson agrees with that one .... replays indicate the ball pitched outside leg stump and may have slid down. In real time, however, it looked out..",,,"68. SP Fleming lbw  Steyn
Test Match#: 15.0: v New Zealand at Centurion in 2007 (2nd innings)",Steyn,30.6
15,69,BB McCullum,caught,GC Smith,21,3,v New Zealand,Centurion,South Africa,16 Nov 2007,Test # 1848,styen-wkt-69,"outswing does the trick! Good delivery, pitching full and deviating away after sucking McCullum into a faulty attempted leg-side shot, he gets a thick outside-edge which flies into Smith's safe hands at first slip!.",,slip-cordon,"69. BB McCullum c GC Smith b Steyn
Test Match#: 15.0: v New Zealand at Centurion in 2007 (2nd innings)",Steyn,32.2
15,70,MR Gillespie,caught,JH Kallis,0,3,v New Zealand,Centurion,South Africa,16 Nov 2007,Test # 1848,styen-wkt-70,"call it the commentator's curse but he edges the next delivery! Full and wide, again swinging away and drawing him forward, from deep in the crease, and the thick outside edge flies low and hard to Kallis at second slip! Thats another five-wicket haul for Steyn!.",,slip-cordon,"70. MR Gillespie c JH Kallis b Steyn
Test Match#: 15.0: v New Zealand at Centurion in 2007 (2nd innings)",Steyn,32.6
15,71,IE O'Brien,bowled,,0,3,v New Zealand,Centurion,South Africa,16 Nov 2007,Test # 1848,styen-wkt-71,"55.4 and he goes first ball! Steyn bowls it full in that channel outside off stump and O'Brien cant stop himself from having a flirt, edging to Gibbs at gully, moving to his left and taking an easy catch 187/8",,,"71. IE O'Brien b  Steyn
Test Match#: 15.0: v New Zealand at Centurion in 2007 (2nd innings)",Steyn,55.4
16,72,MN Samuels,caught,JH Kallis,94,1,v West Indies,Gqeberha,,26 Dec 2007,Test # 1856,styen-wkt-72,"that is a stunning catch from Kallis! Samuels sees one full and wide and went after it, the ball swung away from Samuels and got the thick outside edge of his expansive drive, the ball flew at rapid speed towards Kallis at second slip who took the catch over his head to the left and staggered backwards because of the momentum of the ball, and it wasn't a no ball this time, Steyn has his first wicket.",,slip-cordon,"72. MN Samuels c JH Kallis b Steyn
Test Match#: 16.0: v West Indies at Gqeberha in 2007 (1st innings)",Steyn,80.5
16,73,JE Taylor,bowled,,9,1,v West Indies,Gqeberha,,26 Dec 2007,Test # 1856,styen-wkt-73,"and he's made me take that back! That's the delivery he's been looking for all day. It's a full, fast yorker which angles into Taylor before swinging away and uprooting the off stump, the stump goes for a walk and Steyn loves it.",,,"73. JE Taylor b  Steyn
Test Match#: 16.0: v West Indies at Gqeberha in 2007 (1st innings)",Steyn,125.4
16,74,MN Samuels,bowled,,40,3,v West Indies,Gqeberha,,26 Dec 2007,Test # 1856,styen-wkt-74,"played on! Steyn pitches short, Samuels goes for a pull and succeeds in only getting a thick bottom-edge back onto his off stump, cramped for room and hurried into the stroke.",,,"74. MN Samuels b  Steyn
Test Match#: 16.0: v West Indies at Gqeberha in 2007 (2nd innings)",Steyn,42.5
16,75,S Chanderpaul,caught,JH Kallis,8,3,v West Indies,Gqeberha,,26 Dec 2007,Test # 1856,styen-wkt-75,"edged and gone! Steyn gets another in this spell, forcing Chanderpaul to feel for one slanted across him at a decent pace, away from the body, to give second slip catching practice.",Yes,slip-cordon,"75. S Chanderpaul c JH Kallis b Steyn
Test Match#: 16.0: v West Indies at Gqeberha in 2007 (2nd innings)",Steyn,48.1
16,76,D Ramdin,caught,HH Gibbs,0,3,v West Indies,Gqeberha,,26 Dec 2007,Test # 1856,styen-wkt-76,"thats out! Steyn digs it in short and a surprised Ramdin can only fend it to Gibbs at gully, who gleefully accepts the easiest of offerings, that ball simply gained on Ramdin's throat and he was in no position to get over and keep it down.",,close-in,"76. D Ramdin c HH Gibbs b Steyn
Test Match#: 16.0: v West Indies at Gqeberha in 2007 (2nd innings)",Steyn,50.5
17,77,D Ganga,caught,MV Boucher,3,1,v West Indies,Cape Town,South Africa,2 Jan 2008,Test # 1858,styen-wkt-77,"gone! That's a cracker from Steyn, bowling a good line outside off. Ganga was a little tentative coming forward to defend, the ball taking a thick outside edge and Boucher took a good catch diving to his right.",,Keeper,"77. D Ganga c MV Boucher b Steyn
Test Match#: 17.0: v West Indies at Cape Town in 2008 (1st innings)",Steyn,4.5
17,78,D Ramdin,lbw,,21,1,v West Indies,Cape Town,South Africa,2 Jan 2008,Test # 1858,styen-wkt-78,"and that shows the value of putting the ball on the spot, full, swinging and Ramdin plays all round it as he looks to flick into the on side. So out that the appeal is also unnecessary..",,,"78. D Ramdin lbw  Steyn
Test Match#: 17.0: v West Indies at Cape Town in 2008 (1st innings)",Steyn,81.4
17,79,RN Lewis,bowled,,0,1,v West Indies,Cape Town,South Africa,2 Jan 2008,Test # 1858,styen-wkt-79,two in two ... full and swinging and Lewis contributes to his own demise with a limp poke across the line as his off stump is sent flying.,,,"79. RN Lewis b  Steyn
Test Match#: 17.0: v West Indies at Cape Town in 2008 (1st innings)",Steyn,81.5
17,80,JE Taylor,caught,DW Steyn,8,1,v West Indies,Cape Town,South Africa,2 Jan 2008,Test # 1858,styen-wkt-80,"a classic fast bowler's dismissal. A good, straight bouncer and Taylor is squared up, the ball ballooning gently back to Steyn who takes it comfortably.",,return catch,"80. JE Taylor c DW Steyn b Steyn
Test Match#: 17.0: v West Indies at Cape Town in 2008 (1st innings)",Steyn,86.4
17,81,RS Morton,caught,MV Boucher,1,3,v West Indies,Cape Town,South Africa,2 Jan 2008,Test # 1858,styen-wkt-81,"and he does just that! A lovely delivery outside off, Morton follows like a moth to a flame and Boucher holds another thin edge.",,Keeper,"81. RS Morton c MV Boucher b Steyn
Test Match#: 17.0: v West Indies at Cape Town in 2008 (2nd innings)",Steyn,27.2
17,82,JE Taylor,caught,JH Kallis,21,3,v West Indies,Cape Town,South Africa,2 Jan 2008,Test # 1858,styen-wkt-82,"there's the breakthrough! Taylor was trying to leave, but instead glided the ball off the open face, almost as if giving slip-catching practice. Kallis at second slip leaps gleefully to his right, and the trapdoor is open!.",,slip-cordon,"82. JE Taylor c JH Kallis b Steyn
Test Match#: 17.0: v West Indies at Cape Town in 2008 (2nd innings)",Steyn,77.4
17,83,DBL Powell,caught,GC Smith,1,3,v West Indies,Cape Town,South Africa,2 Jan 2008,Test # 1858,styen-wkt-83,"well, that was somewhat inevitable. Tighter line, but vicious seam, and Powell could do no more than deflect that offering straight into Graeme Smith's midriff at first slip. No mistake this time!.",,slip-cordon,"83. DBL Powell c GC Smith b Steyn
Test Match#: 17.0: v West Indies at Cape Town in 2008 (2nd innings)",Steyn,81.4
17,84,CH Gayle,caught,PL Harris,38,3,v West Indies,Cape Town,South Africa,2 Jan 2008,Test # 1858,styen-wkt-84,"gone this time! Gayle's six-hitting-flurry comes to an end as he tries to flick this over long-off, but can't time it and it's held by Harris in front of his face, who pumps his fist in delight and relief.",,Outfield,"84. CH Gayle c PL Harris b Steyn
Test Match#: 17.0: v West Indies at Cape Town in 2008 (2nd innings)",Steyn,50.4
18,85,D Ganga,caught,GC Smith,3,1,v West Indies,Durban,South Africa,10 Jan 2008,Test # 1860,styen-wkt-85,"gone this time! Another beauty from Steyn who draws him into an injudicious forward poke, the ball taking the outside edge and it loops to Smith at first slip who makes no mistake.",,slip-cordon,"85. D Ganga c GC Smith b Steyn
Test Match#: 18.0: v West Indies at Durban in 2008 (1st innings)",Steyn,4.4
18,86,BA Parchment,lbw,,20,3,v West Indies,Durban,South Africa,10 Jan 2008,Test # 1860,styen-wkt-86,"got him, and I'm afraid that was inevitable. The outswingers set him up, this one pitched just outside, nipped back, and would have taken out middle and leg. West Indies have lost their first wicket of the innings.",,,"86. BA Parchment lbw  Steyn
Test Match#: 18.0: v West Indies at Durban in 2008 (2nd innings)",Steyn,14.6
18,87,DJ Bravo,lbw,,75,3,v West Indies,Durban,South Africa,10 Jan 2008,Test # 1860,styen-wkt-87,"oh dear, that's what breaks can do to the concentration. That was angled towards leg stump, but not as far off target as Bravo thought. Played right across the line, and that's a fair decision.",,,"87. DJ Bravo lbw  Steyn
Test Match#: 18.0: v West Indies at Durban in 2008 (2nd innings)",Steyn,65.6
18,88,MN Samuels,bowled,,105,3,v West Indies,Durban,South Africa,10 Jan 2008,Test # 1860,styen-wkt-88,"bowled him! What a beauty from Steyn, an absolute corker though his celebration is completely unnecessary. It angled into Samuels before straightening; Samuels tried to turn it to leg but it clipped the off stump. Unplayable.",,,"88. MN Samuels b  Steyn
Test Match#: 18.0: v West Indies at Durban in 2008 (2nd innings)",Steyn,82.3
18,89,DJG Sammy,caught,DW Steyn,17,3,v West Indies,Durban,South Africa,10 Jan 2008,Test # 1860,styen-wkt-89,"got him! Angling into his pads but straightening on him at the last moment, and Sammy tried to turn it to leg but gets a leading edge which flies straight back to the bowler.",,return catch,"89. DJG Sammy c DW Steyn b Steyn
Test Match#: 18.0: v West Indies at Durban in 2008 (2nd innings)",Steyn,84.4
18,90,DBL Powell,bowled,,0,3,v West Indies,Durban,South Africa,10 Jan 2008,Test # 1860,styen-wkt-90,"gone! Another brilliant delivery from Steyn, Powell trying to play to leg but beaten for pace. It was straight, and very fast, and much too good for him.",,,"90. DBL Powell b  Steyn
Test Match#: 18.0: v West Indies at Durban in 2008 (2nd innings)",Steyn,84.6
18,91,FH Edwards,bowled,,0,3,v West Indies,Durban,South Africa,10 Jan 2008,Test # 1860,styen-wkt-91,"bowled him and South Africa have beaten the West Indies by an innings. A brilliant ball to a tailender - too fast, too straight.",,,"91. FH Edwards b  Steyn
Test Match#: 18.0: v West Indies at Durban in 2008 (2nd innings)",Steyn,86.5
19,92,Tamim Iqbal,caught,DW Steyn,0,1,v Bangladesh,Mirpur,Bangladesh,22 Feb 2008,Test # 1864,styen-wkt-92,"what a start..... gets the ball to swing in before landing on a good length, Tamim shapes to flick it past midwicket but gets a thick inside edge onto his pads, the ball shoots up and Steyn runs forward and takes it easily. He didn't even have to reconfirm with umpire Aleem Dar.",,return catch,"92. Tamim Iqbal c DW Steyn b Steyn
Test Match#: 19.0: v Bangladesh at Mirpur in 2008 (1st innings)",Steyn,0.2
19,93,Junaid Siddique,caught,MV Boucher,1,1,v Bangladesh,Mirpur,Bangladesh,22 Feb 2008,Test # 1864,styen-wkt-93,"Steyn removes the openers.... pitches outside off, just short of a driveable length, Junaid can't resist chasing that and ends up getting a thick outside edge and Boucher does well to dive to his left and catch it front of Smith at first slip.",,Keeper,"93. Junaid Siddique c MV Boucher b Steyn
Test Match#: 19.0: v Bangladesh at Mirpur in 2008 (1st innings)",Steyn,2.3
19,94,Mashrafe Mortaza,bowled,,29,1,v Bangladesh,Mirpur,Bangladesh,22 Feb 2008,Test # 1864,styen-wkt-94,"it's all over.... Mortaza attempts another slog by giving himself room outside leg, Steyn directs it at the furniture this time and pegs the leg stump back.",,,"94. Mashrafe Mortaza b  Steyn
Test Match#: 19.0: v Bangladesh at Mirpur in 2008 (1st innings)",Steyn,54.4
19,95,Tamim Iqbal,bowled,,2,3,v Bangladesh,Mirpur,Bangladesh,22 Feb 2008,Test # 1864,styen-wkt-95,"timber.... Steyn dishes out a full and fast delivery bang on the line of off stump, Junaid is beaten for pace on the off drive and the ball goes straight through and sends the off stump back a few yards.",,,"95. Tamim Iqbal b  Steyn
Test Match#: 19.0: v Bangladesh at Mirpur in 2008 (2nd innings)",Steyn,2.5
19,96,Shahriar Nafees,lbw,,16,3,v Bangladesh,Mirpur,Bangladesh,22 Feb 2008,Test # 1864,styen-wkt-96,"Steyn strikes twice.... pitches on a fullish length on off stump and curves in a little after pitching, he gets a half prod forward and the ball hits him low on the front pad in front of middle and off, umpire Bucknor is convinced.",,,"96. Shahriar Nafees lbw  Steyn
Test Match#: 19.0: v Bangladesh at Mirpur in 2008 (2nd innings)",Steyn,8.3
19,97,Habibul Bashar,lbw,,2,3,v Bangladesh,Mirpur,Bangladesh,22 Feb 2008,Test # 1864,styen-wkt-97,"we have a wobble already.... pitches just outside the line of off stump and bends back in, Bashar shapes to flick it to the on side but is beaten for pace, the ball appears to strike him in line with leg stump and Bucknor reckons it was hitting. He takes his time and eventually raises his finger.",,,"97. Habibul Bashar lbw  Steyn
Test Match#: 19.0: v Bangladesh at Mirpur in 2008 (2nd innings)",Steyn,10.5
19,98,Aftab Ahmed,lbw,,24,3,v Bangladesh,Mirpur,Bangladesh,22 Feb 2008,Test # 1864,styen-wkt-98,"an untimely double breakthrough.... Steyn pitches it outside the line of off stump and gets it to nip back in sharply, Aftab shoulders arms but the ball strikes him below the knee roll, umpire Aleem Dar reckoned that would have hit the off stump. Aftab attempted the same off Ntini a few overs back but survived that, not this time.",,,"98. Aftab Ahmed lbw  Steyn
Test Match#: 19.0: v Bangladesh at Mirpur in 2008 (2nd innings)",Steyn,59.2
20,99,Tamim Iqbal,caught,AB de Villiers,14,2,v Bangladesh,Chattogram,Bangladesh,29 Feb 2008,Test # 1865,styen-wkt-99,"Tamim is well and truly set up. Steyn bowlsfull, outside off. The ball is moving away and Tamim slashes once again. This time he gets an edge and de Villiers takes a low and tough catch at third slip.",,Keeper,"99. Tamim Iqbal c AB de Villiers b Steyn
Test Match#: 20.0: v Bangladesh at Chattogram in 2008 (1st innings)",Steyn,8.6
20,100,Junaid Siddique,caught,MV Boucher,18,2,v Bangladesh,Chattogram,Bangladesh,29 Feb 2008,Test # 1865,styen-wkt-100,"Gone! Steyn picks another wicket. Would you believe it? That's his 100th Test wicket and it's just his 20th Test match. Full in length, outside the off stump, shaping away a touch and that induces a loose drive outside off. What a strike rate Steyn has. Fab..",Yes,Keeper,"100. Junaid Siddique c MV Boucher b Steyn
Test Match#: 20.0: v Bangladesh at Chattogram in 2008 (1st innings)",Steyn,12.2
20,101,Mohammad Ashraful,caught,MV Boucher,0,2,v Bangladesh,Chattogram,Bangladesh,29 Feb 2008,Test # 1865,styen-wkt-101,"Two in two. Steyn's strike rate keeps getting better. No 101. Fast and furious bouncer, Ashraful stabs it and the ball evades the ungainly fend and bounds off the gloves and bobs up for Boucher to hold. They appeal, Bucknor remains impassive as ever, they continue to appeal and slowly the fatal finger goes up..",,Keeper,"101. Mohammad Ashraful c MV Boucher b Steyn
Test Match#: 20.0: v Bangladesh at Chattogram in 2008 (1st innings)",Steyn,12.3
20,102,Shahriar Nafees,caught,GC Smith,69,2,v Bangladesh,Chattogram,Bangladesh,29 Feb 2008,Test # 1865,styen-wkt-102,"loss of concentration.... Steyn pitches it just a shade outside the off stump, Nafees is drawn forward but he fails to cover the line as a thick outside edge goes straight to Smith at first slip.",,slip-cordon,"102. Shahriar Nafees c GC Smith b Steyn
Test Match#: 20.0: v Bangladesh at Chattogram in 2008 (1st innings)",Steyn,42.5
